commandId,sectionId,sectionName,name,isToggle,namedId
41,100,Main (alt recording),Track: Toggle record arm for track 03,1,
42,100,Main (alt recording),Track: Set mute for track 03 (MIDI CC/OSC only),0,
43,100,Main (alt recording),Track: Set solo for track 03 (MIDI CC/OSC only),0,
44,100,Main (alt recording),Track: Set volume for track 04 (MIDI CC/OSC only),0,
45,100,Main (alt recording),Track: Set pan for track 04 (MIDI CC/OSC only),0,
46,100,Main (alt recording),Track: Toggle mute for track 04,1,
47,100,Main (alt recording),Track: Toggle solo for track 04,1,
48,100,Main (alt recording),Track: Toggle FX bypass for track 04,1,
49,100,Main (alt recording),Track: Toggle record arm for track 04,1,
50,100,Main (alt recording),Track: Set mute for track 04 (MIDI CC/OSC only),0,
51,100,Main (alt recording),Track: Set solo for track 04 (MIDI CC/OSC only),0,
52,100,Main (alt recording),Track: Set volume for track 05 (MIDI CC/OSC only),0,
53,100,Main (alt recording),Track: Set pan for track 05 (MIDI CC/OSC only),0,
54,100,Main (alt recording),Track: Toggle mute for track 05,1,
55,100,Main (alt recording),Track: Toggle solo for track 05,1,
56,100,Main (alt recording),Track: Toggle FX bypass for track 05,1,
57,100,Main (alt recording),Track: Toggle record arm for track 05,1,
58,100,Main (alt recording),Track: Set mute for track 05 (MIDI CC/OSC only),0,
59,100,Main (alt recording),Track: Set solo for track 05 (MIDI CC/OSC only),0,
60,100,Main (alt recording),Track: Set volume for track 06 (MIDI CC/OSC only),0,
61,100,Main (alt recording),Track: Set pan for track 06 (MIDI CC/OSC only),0,
62,100,Main (alt recording),Track: Toggle mute for track 06,1,
63,100,Main (alt recording),Track: Toggle solo for track 06,1,
64,100,Main (alt recording),Track: Toggle FX bypass for track 06,1,
65,100,Main (alt recording),Track: Toggle record arm for track 06,1,
66,100,Main (alt recording),Track: Set mute for track 06 (MIDI CC/OSC only),0,
67,100,Main (alt recording),Track: Set solo for track 06 (MIDI CC/OSC only),0,
68,100,Main (alt recording),Track: Set volume for track 07 (MIDI CC/OSC only),0,
69,100,Main (alt recording),Track: Set pan for track 07 (MIDI CC/OSC only),0,
70,100,Main (alt recording),Track: Toggle mute for track 07,1,
71,100,Main (alt recording),Track: Toggle solo for track 07,1,
72,100,Main (alt recording),Track: Toggle FX bypass for track 07,1,
73,100,Main (alt recording),Track: Toggle record arm for track 07,1,
74,100,Main (alt recording),Track: Set mute for track 07 (MIDI CC/OSC only),0,
75,100,Main (alt recording),Track: Set solo for track 07 (MIDI CC/OSC only),0,
76,100,Main (alt recording),Track: Set volume for track 08 (MIDI CC/OSC only),0,
77,100,Main (alt recording),Track: Set pan for track 08 (MIDI CC/OSC only),0,
78,100,Main (alt recording),Track: Toggle mute for track 08,1,
79,100,Main (alt recording),Track: Toggle solo for track 08,1,
80,100,Main (alt recording),Track: Toggle FX bypass for track 08,1,
81,100,Main (alt recording),Track: Toggle record arm for track 08,1,
82,100,Main (alt recording),Track: Set mute for track 08 (MIDI CC/OSC only),0,
83,100,Main (alt recording),Track: Set solo for track 08 (MIDI CC/OSC only),0,
84,100,Main (alt recording),Track: Set volume for track 09 (MIDI CC/OSC only),0,
85,100,Main (alt recording),Track: Set pan for track 09 (MIDI CC/OSC only),0,
86,100,Main (alt recording),Track: Toggle mute for track 09,1,
87,100,Main (alt recording),Track: Toggle solo for track 09,1,
88,100,Main (alt recording),Track: Toggle FX bypass for track 09,1,
89,100,Main (alt recording),Track: Toggle record arm for track 09,1,
90,100,Main (alt recording),Track: Set mute for track 09 (MIDI CC/OSC only),0,
91,100,Main (alt recording),Track: Set solo for track 09 (MIDI CC/OSC only),0,
92,100,Main (alt recording),Track: Set volume for track 10 (MIDI CC/OSC only),0,
93,100,Main (alt recording),Track: Set pan for track 10 (MIDI CC/OSC only),0,
94,100,Main (alt recording),Track: Toggle mute for track 10,1,
95,100,Main (alt recording),Track: Toggle solo for track 10,1,
96,100,Main (alt recording),Track: Toggle FX bypass for track 10,1,
97,100,Main (alt recording),Track: Toggle record arm for track 10,1,
98,100,Main (alt recording),Track: Set mute for track 10 (MIDI CC/OSC only),0,
99,100,Main (alt recording),Track: Set solo for track 10 (MIDI CC/OSC only),0,
100,100,Main (alt recording),Track: Set volume for track 11 (MIDI CC/OSC only),0,
101,100,Main (alt recording),Track: Set pan for track 11 (MIDI CC/OSC only),0,
102,100,Main (alt recording),Track: Toggle mute for track 11,1,
103,100,Main (alt recording),Track: Toggle solo for track 11,1,
104,100,Main (alt recording),Track: Toggle FX bypass for track 11,1,
105,100,Main (alt recording),Track: Toggle record arm for track 11,1,
106,100,Main (alt recording),Track: Set mute for track 11 (MIDI CC/OSC only),0,
107,100,Main (alt recording),Track: Set solo for track 11 (MIDI CC/OSC only),0,
108,100,Main (alt recording),Track: Set volume for track 12 (MIDI CC/OSC only),0,
109,100,Main (alt recording),Track: Set pan for track 12 (MIDI CC/OSC only),0,
110,100,Main (alt recording),Track: Toggle mute for track 12,1,
111,100,Main (alt recording),Track: Toggle solo for track 12,1,
112,100,Main (alt recording),Track: Toggle FX bypass for track 12,1,
113,100,Main (alt recording),Track: Toggle record arm for track 12,1,
114,100,Main (alt recording),Track: Set mute for track 12 (MIDI CC/OSC only),0,
115,100,Main (alt recording),Track: Set solo for track 12 (MIDI CC/OSC only),0,
116,100,Main (alt recording),Track: Set volume for track 13 (MIDI CC/OSC only),0,
117,100,Main (alt recording),Track: Set pan for track 13 (MIDI CC/OSC only),0,
118,100,Main (alt recording),Track: Toggle mute for track 13,1,
119,100,Main (alt recording),Track: Toggle solo for track 13,1,
120,100,Main (alt recording),Track: Toggle FX bypass for track 13,1,
121,100,Main (alt recording),Track: Toggle record arm for track 13,1,
122,100,Main (alt recording),Track: Set mute for track 13 (MIDI CC/OSC only),0,
123,100,Main (alt recording),Track: Set solo for track 13 (MIDI CC/OSC only),0,
124,100,Main (alt recording),Track: Set volume for track 14 (MIDI CC/OSC only),0,
125,100,Main (alt recording),Track: Set pan for track 14 (MIDI CC/OSC only),0,
126,100,Main (alt recording),Track: Toggle mute for track 14,1,
127,100,Main (alt recording),Track: Toggle solo for track 14,1,
128,100,Main (alt recording),Track: Toggle FX bypass for track 14,1,
129,100,Main (alt recording),Track: Toggle record arm for track 14,1,
130,100,Main (alt recording),Track: Set mute for track 14 (MIDI CC/OSC only),0,
131,100,Main (alt recording),Track: Set solo for track 14 (MIDI CC/OSC only),0,
132,100,Main (alt recording),Track: Set volume for track 15 (MIDI CC/OSC only),0,
133,100,Main (alt recording),Track: Set pan for track 15 (MIDI CC/OSC only),0,
134,100,Main (alt recording),Track: Toggle mute for track 15,1,
135,100,Main (alt recording),Track: Toggle solo for track 15,1,
136,100,Main (alt recording),Track: Toggle FX bypass for track 15,1,
137,100,Main (alt recording),Track: Toggle record arm for track 15,1,
138,100,Main (alt recording),Track: Set mute for track 15 (MIDI CC/OSC only),0,
139,100,Main (alt recording),Track: Set solo for track 15 (MIDI CC/OSC only),0,
140,100,Main (alt recording),Track: Set volume for track 16 (MIDI CC/OSC only),0,
141,100,Main (alt recording),Track: Set pan for track 16 (MIDI CC/OSC only),0,
142,100,Main (alt recording),Track: Toggle mute for track 16,1,
143,100,Main (alt recording),Track: Toggle solo for track 16,1,
144,100,Main (alt recording),Track: Toggle FX bypass for track 16,1,
145,100,Main (alt recording),Track: Toggle record arm for track 16,1,
146,100,Main (alt recording),Track: Set mute for track 16 (MIDI CC/OSC only),0,
147,100,Main (alt recording),Track: Set solo for track 16 (MIDI CC/OSC only),0,
148,100,Main (alt recording),Track: Set volume for track 17 (MIDI CC/OSC only),0,
149,100,Main (alt recording),Track: Set pan for track 17 (MIDI CC/OSC only),0,
150,100,Main (alt recording),Track: Toggle mute for track 17,1,
151,100,Main (alt recording),Track: Toggle solo for track 17,1,
152,100,Main (alt recording),Track: Toggle FX bypass for track 17,1,
153,100,Main (alt recording),Track: Toggle record arm for track 17,1,
154,100,Main (alt recording),Track: Set mute for track 17 (MIDI CC/OSC only),0,
155,100,Main (alt recording),Track: Set solo for track 17 (MIDI CC/OSC only),0,
156,100,Main (alt recording),Track: Set volume for track 18 (MIDI CC/OSC only),0,
157,100,Main (alt recording),Track: Set pan for track 18 (MIDI CC/OSC only),0,
158,100,Main (alt recording),Track: Toggle mute for track 18,1,
159,100,Main (alt recording),Track: Toggle solo for track 18,1,
160,100,Main (alt recording),Track: Toggle FX bypass for track 18,1,
161,100,Main (alt recording),Track: Toggle record arm for track 18,1,
162,100,Main (alt recording),Track: Set mute for track 18 (MIDI CC/OSC only),0,
163,100,Main (alt recording),Track: Set solo for track 18 (MIDI CC/OSC only),0,
164,100,Main (alt recording),Track: Set volume for track 19 (MIDI CC/OSC only),0,
165,100,Main (alt recording),Track: Set pan for track 19 (MIDI CC/OSC only),0,
166,100,Main (alt recording),Track: Toggle mute for track 19,1,
167,100,Main (alt recording),Track: Toggle solo for track 19,1,
168,100,Main (alt recording),Track: Toggle FX bypass for track 19,1,
169,100,Main (alt recording),Track: Toggle record arm for track 19,1,
170,100,Main (alt recording),Track: Set mute for track 19 (MIDI CC/OSC only),0,
171,100,Main (alt recording),Track: Set solo for track 19 (MIDI CC/OSC only),0,
172,100,Main (alt recording),Track: Set volume for track 20 (MIDI CC/OSC only),0,
173,100,Main (alt recording),Track: Set pan for track 20 (MIDI CC/OSC only),0,
174,100,Main (alt recording),Track: Toggle mute for track 20,1,
175,100,Main (alt recording),Track: Toggle solo for track 20,1,
176,100,Main (alt recording),Track: Toggle FX bypass for track 20,1,
177,100,Main (alt recording),Track: Toggle record arm for track 20,1,
178,100,Main (alt recording),Track: Set mute for track 20 (MIDI CC/OSC only),0,
179,100,Main (alt recording),Track: Set solo for track 20 (MIDI CC/OSC only),0,
180,100,Main (alt recording),Track: Set volume for track 21 (MIDI CC/OSC only),0,
181,100,Main (alt recording),Track: Set pan for track 21 (MIDI CC/OSC only),0,
182,100,Main (alt recording),Track: Toggle mute for track 21,1,
183,100,Main (alt recording),Track: Toggle solo for track 21,1,
184,100,Main (alt recording),Track: Toggle FX bypass for track 21,1,
185,100,Main (alt recording),Track: Toggle record arm for track 21,1,
186,100,Main (alt recording),Track: Set mute for track 21 (MIDI CC/OSC only),0,
187,100,Main (alt recording),Track: Set solo for track 21 (MIDI CC/OSC only),0,
188,100,Main (alt recording),Track: Set volume for track 22 (MIDI CC/OSC only),0,
189,100,Main (alt recording),Track: Set pan for track 22 (MIDI CC/OSC only),0,
190,100,Main (alt recording),Track: Toggle mute for track 22,1,
191,100,Main (alt recording),Track: Toggle solo for track 22,1,
192,100,Main (alt recording),Track: Toggle FX bypass for track 22,1,
193,100,Main (alt recording),Track: Toggle record arm for track 22,1,
194,100,Main (alt recording),Track: Set mute for track 22 (MIDI CC/OSC only),0,
195,100,Main (alt recording),Track: Set solo for track 22 (MIDI CC/OSC only),0,
196,100,Main (alt recording),Track: Set volume for track 23 (MIDI CC/OSC only),0,
197,100,Main (alt recording),Track: Set pan for track 23 (MIDI CC/OSC only),0,
198,100,Main (alt recording),Track: Toggle mute for track 23,1,
199,100,Main (alt recording),Track: Toggle solo for track 23,1,
200,100,Main (alt recording),Track: Toggle FX bypass for track 23,1,
201,100,Main (alt recording),Track: Toggle record arm for track 23,1,
202,100,Main (alt recording),Track: Set mute for track 23 (MIDI CC/OSC only),0,
203,100,Main (alt recording),Track: Set solo for track 23 (MIDI CC/OSC only),0,
204,100,Main (alt recording),Track: Set volume for track 24 (MIDI CC/OSC only),0,
205,100,Main (alt recording),Track: Set pan for track 24 (MIDI CC/OSC only),0,
206,100,Main (alt recording),Track: Toggle mute for track 24,1,
207,100,Main (alt recording),Track: Toggle solo for track 24,1,
208,100,Main (alt recording),Track: Toggle FX bypass for track 24,1,
209,100,Main (alt recording),Track: Toggle record arm for track 24,1,
210,100,Main (alt recording),Track: Set mute for track 24 (MIDI CC/OSC only),0,
211,100,Main (alt recording),Track: Set solo for track 24 (MIDI CC/OSC only),0,
212,100,Main (alt recording),Track: Set volume for track 25 (MIDI CC/OSC only),0,
213,100,Main (alt recording),Track: Set pan for track 25 (MIDI CC/OSC only),0,
214,100,Main (alt recording),Track: Toggle mute for track 25,1,
215,100,Main (alt recording),Track: Toggle solo for track 25,1,
216,100,Main (alt recording),Track: Toggle FX bypass for track 25,1,
217,100,Main (alt recording),Track: Toggle record arm for track 25,1,
218,100,Main (alt recording),Track: Set mute for track 25 (MIDI CC/OSC only),0,
219,100,Main (alt recording),Track: Set solo for track 25 (MIDI CC/OSC only),0,
220,100,Main (alt recording),Track: Set volume for track 26 (MIDI CC/OSC only),0,
221,100,Main (alt recording),Track: Set pan for track 26 (MIDI CC/OSC only),0,
222,100,Main (alt recording),Track: Toggle mute for track 26,1,
223,100,Main (alt recording),Track: Toggle solo for track 26,1,
224,100,Main (alt recording),Track: Toggle FX bypass for track 26,1,
225,100,Main (alt recording),Track: Toggle record arm for track 26,1,
226,100,Main (alt recording),Track: Set mute for track 26 (MIDI CC/OSC only),0,
227,100,Main (alt recording),Track: Set solo for track 26 (MIDI CC/OSC only),0,
228,100,Main (alt recording),Track: Set volume for track 27 (MIDI CC/OSC only),0,
229,100,Main (alt recording),Track: Set pan for track 27 (MIDI CC/OSC only),0,
230,100,Main (alt recording),Track: Toggle mute for track 27,1,
231,100,Main (alt recording),Track: Toggle solo for track 27,1,
232,100,Main (alt recording),Track: Toggle FX bypass for track 27,1,
233,100,Main (alt recording),Track: Toggle record arm for track 27,1,
234,100,Main (alt recording),Track: Set mute for track 27 (MIDI CC/OSC only),0,
235,100,Main (alt recording),Track: Set solo for track 27 (MIDI CC/OSC only),0,
236,100,Main (alt recording),Track: Set volume for track 28 (MIDI CC/OSC only),0,
237,100,Main (alt recording),Track: Set pan for track 28 (MIDI CC/OSC only),0,
238,100,Main (alt recording),Track: Toggle mute for track 28,1,
239,100,Main (alt recording),Track: Toggle solo for track 28,1,
240,100,Main (alt recording),Track: Toggle FX bypass for track 28,1,
241,100,Main (alt recording),Track: Toggle record arm for track 28,1,
242,100,Main (alt recording),Track: Set mute for track 28 (MIDI CC/OSC only),0,
243,100,Main (alt recording),Track: Set solo for track 28 (MIDI CC/OSC only),0,
244,100,Main (alt recording),Track: Set volume for track 29 (MIDI CC/OSC only),0,
245,100,Main (alt recording),Track: Set pan for track 29 (MIDI CC/OSC only),0,
246,100,Main (alt recording),Track: Toggle mute for track 29,1,
247,100,Main (alt recording),Track: Toggle solo for track 29,1,
248,100,Main (alt recording),Track: Toggle FX bypass for track 29,1,
249,100,Main (alt recording),Track: Toggle record arm for track 29,1,
250,100,Main (alt recording),Track: Set mute for track 29 (MIDI CC/OSC only),0,
251,100,Main (alt recording),Track: Set solo for track 29 (MIDI CC/OSC only),0,
252,100,Main (alt recording),Track: Set volume for track 30 (MIDI CC/OSC only),0,
253,100,Main (alt recording),Track: Set pan for track 30 (MIDI CC/OSC only),0,
254,100,Main (alt recording),Track: Toggle mute for track 30,1,
255,100,Main (alt recording),Track: Toggle solo for track 30,1,
256,100,Main (alt recording),Track: Toggle FX bypass for track 30,1,
257,100,Main (alt recording),Track: Toggle record arm for track 30,1,
258,100,Main (alt recording),Track: Set mute for track 30 (MIDI CC/OSC only),0,
259,100,Main (alt recording),Track: Set solo for track 30 (MIDI CC/OSC only),0,
260,100,Main (alt recording),Track: Set volume for track 31 (MIDI CC/OSC only),0,
261,100,Main (alt recording),Track: Set pan for track 31 (MIDI CC/OSC only),0,
262,100,Main (alt recording),Track: Toggle mute for track 31,1,
263,100,Main (alt recording),Track: Toggle solo for track 31,1,
264,100,Main (alt recording),Track: Toggle FX bypass for track 31,1,
265,100,Main (alt recording),Track: Toggle record arm for track 31,1,
266,100,Main (alt recording),Track: Set mute for track 31 (MIDI CC/OSC only),0,
267,100,Main (alt recording),Track: Set solo for track 31 (MIDI CC/OSC only),0,
268,100,Main (alt recording),Track: Set volume for track 32 (MIDI CC/OSC only),0,
269,100,Main (alt recording),Track: Set pan for track 32 (MIDI CC/OSC only),0,
270,100,Main (alt recording),Track: Toggle mute for track 32,1,
271,100,Main (alt recording),Track: Toggle solo for track 32,1,
272,100,Main (alt recording),Track: Toggle FX bypass for track 32,1,
273,100,Main (alt recording),Track: Toggle record arm for track 32,1,
274,100,Main (alt recording),Track: Set mute for track 32 (MIDI CC/OSC only),0,
275,100,Main (alt recording),Track: Set solo for track 32 (MIDI CC/OSC only),0,
276,100,Main (alt recording),Track: Set volume for track 33 (MIDI CC/OSC only),0,
277,100,Main (alt recording),Track: Set pan for track 33 (MIDI CC/OSC only),0,
278,100,Main (alt recording),Track: Toggle mute for track 33,1,
279,100,Main (alt recording),Track: Toggle solo for track 33,1,
280,100,Main (alt recording),Track: Toggle FX bypass for track 33,1,
281,100,Main (alt recording),Track: Toggle record arm for track 33,1,
282,100,Main (alt recording),Track: Set mute for track 33 (MIDI CC/OSC only),0,
283,100,Main (alt recording),Track: Set solo for track 33 (MIDI CC/OSC only),0,
284,100,Main (alt recording),Track: Set volume for track 34 (MIDI CC/OSC only),0,
285,100,Main (alt recording),Track: Set pan for track 34 (MIDI CC/OSC only),0,
286,100,Main (alt recording),Track: Toggle mute for track 34,1,
287,100,Main (alt recording),Track: Toggle solo for track 34,1,
288,100,Main (alt recording),Track: Toggle FX bypass for track 34,1,
289,100,Main (alt recording),Track: Toggle record arm for track 34,1,
290,100,Main (alt recording),Track: Set mute for track 34 (MIDI CC/OSC only),0,
291,100,Main (alt recording),Track: Set solo for track 34 (MIDI CC/OSC only),0,
292,100,Main (alt recording),Track: Set volume for track 35 (MIDI CC/OSC only),0,
293,100,Main (alt recording),Track: Set pan for track 35 (MIDI CC/OSC only),0,
294,100,Main (alt recording),Track: Toggle mute for track 35,1,
295,100,Main (alt recording),Track: Toggle solo for track 35,1,
296,100,Main (alt recording),Track: Toggle FX bypass for track 35,1,
297,100,Main (alt recording),Track: Toggle record arm for track 35,1,
298,100,Main (alt recording),Track: Set mute for track 35 (MIDI CC/OSC only),0,
299,100,Main (alt recording),Track: Set solo for track 35 (MIDI CC/OSC only),0,
300,100,Main (alt recording),Track: Set volume for track 36 (MIDI CC/OSC only),0,
301,100,Main (alt recording),Track: Set pan for track 36 (MIDI CC/OSC only),0,
302,100,Main (alt recording),Track: Toggle mute for track 36,1,
303,100,Main (alt recording),Track: Toggle solo for track 36,1,
304,100,Main (alt recording),Track: Toggle FX bypass for track 36,1,
305,100,Main (alt recording),Track: Toggle record arm for track 36,1,
306,100,Main (alt recording),Track: Set mute for track 36 (MIDI CC/OSC only),0,
307,100,Main (alt recording),Track: Set solo for track 36 (MIDI CC/OSC only),0,
308,100,Main (alt recording),Track: Set volume for track 37 (MIDI CC/OSC only),0,
309,100,Main (alt recording),Track: Set pan for track 37 (MIDI CC/OSC only),0,
310,100,Main (alt recording),Track: Toggle mute for track 37,1,
311,100,Main (alt recording),Track: Toggle solo for track 37,1,
312,100,Main (alt recording),Track: Toggle FX bypass for track 37,1,
313,100,Main (alt recording),Track: Toggle record arm for track 37,1,
314,100,Main (alt recording),Track: Set mute for track 37 (MIDI CC/OSC only),0,
315,100,Main (alt recording),Track: Set solo for track 37 (MIDI CC/OSC only),0,
316,100,Main (alt recording),Track: Set volume for track 38 (MIDI CC/OSC only),0,
317,100,Main (alt recording),Track: Set pan for track 38 (MIDI CC/OSC only),0,
318,100,Main (alt recording),Track: Toggle mute for track 38,1,
319,100,Main (alt recording),Track: Toggle solo for track 38,1,
320,100,Main (alt recording),Track: Toggle FX bypass for track 38,1,
321,100,Main (alt recording),Track: Toggle record arm for track 38,1,
322,100,Main (alt recording),Track: Set mute for track 38 (MIDI CC/OSC only),0,
323,100,Main (alt recording),Track: Set solo for track 38 (MIDI CC/OSC only),0,
324,100,Main (alt recording),Track: Set volume for track 39 (MIDI CC/OSC only),0,
325,100,Main (alt recording),Track: Set pan for track 39 (MIDI CC/OSC only),0,
326,100,Main (alt recording),Track: Toggle mute for track 39,1,
327,100,Main (alt recording),Track: Toggle solo for track 39,1,
328,100,Main (alt recording),Track: Toggle FX bypass for track 39,1,
329,100,Main (alt recording),Track: Toggle record arm for track 39,1,
330,100,Main (alt recording),Track: Set mute for track 39 (MIDI CC/OSC only),0,
331,100,Main (alt recording),Track: Set solo for track 39 (MIDI CC/OSC only),0,
332,100,Main (alt recording),Track: Set volume for track 40 (MIDI CC/OSC only),0,
333,100,Main (alt recording),Track: Set pan for track 40 (MIDI CC/OSC only),0,
334,100,Main (alt recording),Track: Toggle mute for track 40,1,
335,100,Main (alt recording),Track: Toggle solo for track 40,1,
336,100,Main (alt recording),Track: Toggle FX bypass for track 40,1,
337,100,Main (alt recording),Track: Toggle record arm for track 40,1,
338,100,Main (alt recording),Track: Set mute for track 40 (MIDI CC/OSC only),0,
339,100,Main (alt recording),Track: Set solo for track 40 (MIDI CC/OSC only),0,
340,100,Main (alt recording),Track: Set volume for track 41 (MIDI CC/OSC only),0,
341,100,Main (alt recording),Track: Set pan for track 41 (MIDI CC/OSC only),0,
342,100,Main (alt recording),Track: Toggle mute for track 41,1,
343,100,Main (alt recording),Track: Toggle solo for track 41,1,
344,100,Main (alt recording),Track: Toggle FX bypass for track 41,1,
345,100,Main (alt recording),Track: Toggle record arm for track 41,1,
346,100,Main (alt recording),Track: Set mute for track 41 (MIDI CC/OSC only),0,
347,100,Main (alt recording),Track: Set solo for track 41 (MIDI CC/OSC only),0,
348,100,Main (alt recording),Track: Set volume for track 42 (MIDI CC/OSC only),0,
349,100,Main (alt recording),Track: Set pan for track 42 (MIDI CC/OSC only),0,
350,100,Main (alt recording),Track: Toggle mute for track 42,1,
351,100,Main (alt recording),Track: Toggle solo for track 42,1,
352,100,Main (alt recording),Track: Toggle FX bypass for track 42,1,
353,100,Main (alt recording),Track: Toggle record arm for track 42,1,
354,100,Main (alt recording),Track: Set mute for track 42 (MIDI CC/OSC only),0,
355,100,Main (alt recording),Track: Set solo for track 42 (MIDI CC/OSC only),0,
356,100,Main (alt recording),Track: Set volume for track 43 (MIDI CC/OSC only),0,
357,100,Main (alt recording),Track: Set pan for track 43 (MIDI CC/OSC only),0,
358,100,Main (alt recording),Track: Toggle mute for track 43,1,
359,100,Main (alt recording),Track: Toggle solo for track 43,1,
360,100,Main (alt recording),Track: Toggle FX bypass for track 43,1,
361,100,Main (alt recording),Track: Toggle record arm for track 43,1,
362,100,Main (alt recording),Track: Set mute for track 43 (MIDI CC/OSC only),0,
363,100,Main (alt recording),Track: Set solo for track 43 (MIDI CC/OSC only),0,
364,100,Main (alt recording),Track: Set volume for track 44 (MIDI CC/OSC only),0,
365,100,Main (alt recording),Track: Set pan for track 44 (MIDI CC/OSC only),0,
366,100,Main (alt recording),Track: Toggle mute for track 44,1,
367,100,Main (alt recording),Track: Toggle solo for track 44,1,
368,100,Main (alt recording),Track: Toggle FX bypass for track 44,1,
369,100,Main (alt recording),Track: Toggle record arm for track 44,1,
370,100,Main (alt recording),Track: Set mute for track 44 (MIDI CC/OSC only),0,
371,100,Main (alt recording),Track: Set solo for track 44 (MIDI CC/OSC only),0,
372,100,Main (alt recording),Track: Set volume for track 45 (MIDI CC/OSC only),0,
373,100,Main (alt recording),Track: Set pan for track 45 (MIDI CC/OSC only),0,
374,100,Main (alt recording),Track: Toggle mute for track 45,1,
375,100,Main (alt recording),Track: Toggle solo for track 45,1,
376,100,Main (alt recording),Track: Toggle FX bypass for track 45,1,
377,100,Main (alt recording),Track: Toggle record arm for track 45,1,
378,100,Main (alt recording),Track: Set mute for track 45 (MIDI CC/OSC only),0,
379,100,Main (alt recording),Track: Set solo for track 45 (MIDI CC/OSC only),0,
380,100,Main (alt recording),Track: Set volume for track 46 (MIDI CC/OSC only),0,
381,100,Main (alt recording),Track: Set pan for track 46 (MIDI CC/OSC only),0,
382,100,Main (alt recording),Track: Toggle mute for track 46,1,
383,100,Main (alt recording),Track: Toggle solo for track 46,1,
384,100,Main (alt recording),Track: Toggle FX bypass for track 46,1,
385,100,Main (alt recording),Track: Toggle record arm for track 46,1,
386,100,Main (alt recording),Track: Set mute for track 46 (MIDI CC/OSC only),0,
387,100,Main (alt recording),Track: Set solo for track 46 (MIDI CC/OSC only),0,
388,100,Main (alt recording),Track: Set volume for track 47 (MIDI CC/OSC only),0,
389,100,Main (alt recording),Track: Set pan for track 47 (MIDI CC/OSC only),0,
390,100,Main (alt recording),Track: Toggle mute for track 47,1,
391,100,Main (alt recording),Track: Toggle solo for track 47,1,
392,100,Main (alt recording),Track: Toggle FX bypass for track 47,1,
393,100,Main (alt recording),Track: Toggle record arm for track 47,1,
394,100,Main (alt recording),Track: Set mute for track 47 (MIDI CC/OSC only),0,
395,100,Main (alt recording),Track: Set solo for track 47 (MIDI CC/OSC only),0,
396,100,Main (alt recording),Track: Set volume for track 48 (MIDI CC/OSC only),0,
397,100,Main (alt recording),Track: Set pan for track 48 (MIDI CC/OSC only),0,
398,100,Main (alt recording),Track: Toggle mute for track 48,1,
399,100,Main (alt recording),Track: Toggle solo for track 48,1,
400,100,Main (alt recording),Track: Toggle FX bypass for track 48,1,
401,100,Main (alt recording),Track: Toggle record arm for track 48,1,
402,100,Main (alt recording),Track: Set mute for track 48 (MIDI CC/OSC only),0,
403,100,Main (alt recording),Track: Set solo for track 48 (MIDI CC/OSC only),0,
404,100,Main (alt recording),Track: Set volume for track 49 (MIDI CC/OSC only),0,
405,100,Main (alt recording),Track: Set pan for track 49 (MIDI CC/OSC only),0,
406,100,Main (alt recording),Track: Toggle mute for track 49,1,
407,100,Main (alt recording),Track: Toggle solo for track 49,1,
408,100,Main (alt recording),Track: Toggle FX bypass for track 49,1,
409,100,Main (alt recording),Track: Toggle record arm for track 49,1,
410,100,Main (alt recording),Track: Set mute for track 49 (MIDI CC/OSC only),0,
411,100,Main (alt recording),Track: Set solo for track 49 (MIDI CC/OSC only),0,
412,100,Main (alt recording),Track: Set volume for track 50 (MIDI CC/OSC only),0,
413,100,Main (alt recording),Track: Set pan for track 50 (MIDI CC/OSC only),0,
414,100,Main (alt recording),Track: Toggle mute for track 50,1,
415,100,Main (alt recording),Track: Toggle solo for track 50,1,
416,100,Main (alt recording),Track: Toggle FX bypass for track 50,1,
417,100,Main (alt recording),Track: Toggle record arm for track 50,1,
418,100,Main (alt recording),Track: Set mute for track 50 (MIDI CC/OSC only),0,
419,100,Main (alt recording),Track: Set solo for track 50 (MIDI CC/OSC only),0,
420,100,Main (alt recording),Track: Set volume for track 51 (MIDI CC/OSC only),0,
421,100,Main (alt recording),Track: Set pan for track 51 (MIDI CC/OSC only),0,
422,100,Main (alt recording),Track: Toggle mute for track 51,1,
423,100,Main (alt recording),Track: Toggle solo for track 51,1,
424,100,Main (alt recording),Track: Toggle FX bypass for track 51,1,
425,100,Main (alt recording),Track: Toggle record arm for track 51,1,
426,100,Main (alt recording),Track: Set mute for track 51 (MIDI CC/OSC only),0,
427,100,Main (alt recording),Track: Set solo for track 51 (MIDI CC/OSC only),0,
428,100,Main (alt recording),Track: Set volume for track 52 (MIDI CC/OSC only),0,
429,100,Main (alt recording),Track: Set pan for track 52 (MIDI CC/OSC only),0,
430,100,Main (alt recording),Track: Toggle mute for track 52,1,
431,100,Main (alt recording),Track: Toggle solo for track 52,1,
432,100,Main (alt recording),Track: Toggle FX bypass for track 52,1,
433,100,Main (alt recording),Track: Toggle record arm for track 52,1,
434,100,Main (alt recording),Track: Set mute for track 52 (MIDI CC/OSC only),0,
435,100,Main (alt recording),Track: Set solo for track 52 (MIDI CC/OSC only),0,
436,100,Main (alt recording),Track: Set volume for track 53 (MIDI CC/OSC only),0,
437,100,Main (alt recording),Track: Set pan for track 53 (MIDI CC/OSC only),0,
438,100,Main (alt recording),Track: Toggle mute for track 53,1,
439,100,Main (alt recording),Track: Toggle solo for track 53,1,
